tract_fips_2020,Tract_fips_2022,tract_name,town_name,town_fips_2020,town_fips_2022,county_name,county_fips_2020,ce_name_2022,ce_fips_2022,PUMA2020code,PUMA2020name,school_district_code,school_district_name,zip5_zcta2020
9009141100,9170141100,1411,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06515
9003473100,9110473100,4731,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9009130101,9140130101,1301.01,Seymour,900967610,914067610,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,124,Seymour,06483
9009130102,9140130102,1301.02,Seymour,900967610,914067610,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,124,Seymour,06483
9009361500,9170361500,3615,West Haven,900982870,917082870,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,156,West Haven,06516
9007541600,9130541600,5416,Middletown,900747360,913047360,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,83,Middletown,06457
9003473700,9110473700,4737,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9003473800,9110473800,4738,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9003476200,9110476200,4762,Windsor Locks,900387070,911087070,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,165,Windsor Locks,06096
9003480300,9110480300,4803,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003484200,9110484200,4842,East Windsor,900324800,911024800,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,47,East Windsor,06016
9003500900,9110500900,5009,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06120
9003487500,9110487500,4875,South Windsor,900371390,911071390,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,132,South Windsor,06074
9003503300,9110503300,5033,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06105
9003466101,9110466101,4661.01,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,128,Simsbury,06070
9003477101,9110477101,4771.01,Suffield,900374540,911074540,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,139,Suffield,06078
9003481300,9110481300,4813,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003473601,9110473601,4736.01,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9003480400,9110480400,4804,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003480500,9110480500,4805,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003480600,9110480600,4806,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003480700,9110480700,4807,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003480900,9110480900,4809,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003510500,9110510500,5105,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06118
9003511000,9110511000,5110,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06118
9003511100,9110511100,5111,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06118
9003511200,9110511200,5112,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06108
9003511400,9110511400,5114,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06108
9003481200,9110481200,4812,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003494600,9110494600,4946,Newington,900352140,911052140,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",94,Newington,06111
9003496100,9110496100,4961,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06110
9003496200,9110496200,4962,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06110
9003496300,9110496300,4963,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06107
9003430203,9110430203,4302.03,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington,06489
9003477200,9110477200,4772,Suffield,900374540,911074540,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,139,Suffield,06093
9003462201,9110462201,4622.01,Avon,900302060,911002060,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,4,Avon,06001
9003464102,9110464102,4641.02,Canton,900312270,911012270,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,23,Canton,06019
9003520100,9110520100,5201,Glastonbury,900331240,911031240,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",54,Glastonbury,06033
9003520202,9110520202,5202.02,Glastonbury,900331240,911031240,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",54,Glastonbury,06073
9003501700,9110501700,5017,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06120
9003466202,9110466202,4662.02,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,128,Simsbury,06092
9003415400,9110415400,4154,New Britain,900350440,911050440,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",89,New Britain,06051
9003416500,9110416500,4165,New Britain,900350440,911050440,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",89,New Britain,06053
9003462102,9110462102,4621.02,Avon,900302060,911002060,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,4,Avon,06001
9003405500,9140405500,4055,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003464101,9110464101,4641.01,Canton,900312270,911012270,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,23,Canton,06019
9003473502,9110473502,4735.02,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9003500100,9110500100,5001,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06114
9003501800,9110501800,5018,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06120
9003510600,9110510600,5106,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06118
9003515102,9110515102,5151.02,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06040
9003330100,9160330100,3301,Hartland,900337140,916037140,Hartford,9003,Northwest Hills Planning Region,9160,20100,Northwest Hills,65,Hartland,06091
9003400200,9110400200,4002,Berlin,900304300,911004300,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",7,Berlin,06037
9003497100,9110497100,4971,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06119
9003405100,9140405100,4051,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003405300,9140405300,4053,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003406100,9140406100,4061,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003496400,9110496400,4964,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06107
9003496500,9110496500,4965,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06107
9003496600,9110496600,4966,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06107
9003496700,9110496700,4967,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06119
9003468101,9110468101,4681.01,Granby,900332640,911032640,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,56,Granby,06090
9003466102,9110466102,4661.02,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,128,Simsbury,06070
9003487400,9110487400,4874,South Windsor,900371390,911071390,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,132,South Windsor,06074
9003471300,9110471300,4713,Bloomfield,900305910,911005910,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,11,Bloomfield,06002
9003460302,9110460302,4603.02,Farmington,900327600,911027600,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,52,Farmington,06085
9003430202,9110430202,4302.02,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington,06489
9003430400,9110430400,4304,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington,06479
9003462101,9110462101,4621.01,Avon,900302060,911002060,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,4,Avon,06001
9003470100,9110470100,4701,East Granby,900322070,911022070,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,40,East Granby,06026
9003484100,9110484100,4841,East Windsor,900324800,911024800,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,47,East Windsor,06088
9003520501,9110520501,5205.01,Glastonbury,900331240,911031240,Hartford,9003,Capitol Planning Region,9110,20206,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",54,Glastonbury,06073
9003468102,9110468102,4681.02,Granby,900332640,911032640,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,56,Granby,06035
9003466300,9110466300,4663,Simsbury,900368940,911068940,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,128,Simsbury,06070
9003481000,9110481000,4810,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003481100,9110481100,4811,Enfield,900325990,911025990,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,49,Enfield,06082
9003460202,9110460202,4602.02,Farmington,900327600,911027600,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,52,Farmington,06032
9003501400,9110501400,5014,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06112
9003473501,9110473501,4735.01,Windsor,900387000,911087000,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,164,Windsor,06095
9003476100,9110476100,4761,Windsor Locks,900387070,911087070,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,165,Windsor Locks,06096
9003420700,9110420700,4207,Plainville,900360120,911060120,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",110,Plainville,06062
9003430301,9110430301,4303.01,Southington,900370550,911070550,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",131,Southington,06489
9003471400,9110471400,4714,Bloomfield,900305910,911005910,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,11,Bloomfield,06002
9003405900,9140405900,4059,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003476300,9110476300,4763,Windsor Locks,900387070,911087070,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,165,Windsor Locks,06096
9003406001,9140406001,4060.01,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9003496800,9110496800,4968,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06110
9003496900,9110496900,4969,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06119
9003497000,9110497000,4970,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06119
9003497200,9110497200,4972,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06117
9003502100,9110502100,5021,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06103
9001205100,9190205100,2051,Brookfield,900108980,919008980,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,18,Brookfield,06804
9001210900,9190210900,2109,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06811
9001042500,9190042500,425,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,103,Norwalk,06851
9001105100,9120105100,1051,Easton,900123890,912023890,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,209,Region 9,06612
9001060400,9120060400,604,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06824
9001050500,9190050500,505,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,158,Westport,06880
9001010102,9190010102,101.02,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06831
9001060200,9120060200,602,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06825
9001240200,9190240200,2402,Redding,900163480,919063480,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,209,Region 9,06896
9001205300,9190205300,2053,Brookfield,900108980,919008980,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,18,Brookfield,06804
9001081000,9120081000,810,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,138,Stratford,06614
9001220200,9190220200,2202,New Fairfield,900150860,919050860,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,91,New Fairfield,06812
9001230400,9190230400,2304,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,97,Newtown,06470
9001245400,9190245400,2454,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,118,Ridgefield,06877
9001100200,9120100200,1002,Monroe,900148620,912048620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,85,Monroe,06468
9001090100,9120090100,901,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,144,Trumbull,06611
9001055200,9190055200,552,Weston,900183430,919083430,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,157,Weston,06883
9001045400,9190045400,454,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,161,Wilton,06897
9001035400,9190035400,354,New Canaan,900150580,919050580,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,90,New Canaan,06840
9001042800,9190042800,428,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,103,Norwalk,06851
9001245600,9190245600,2456,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,118,Ridgefield,06877
9001020400,9190020400,204,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06903
9001090600,9120090600,906,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,144,Trumbull,06611
9001011300,9190011300,113,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
9001230300,9190230300,2303,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,97,Newtown,06470
9001021000,9190021000,210,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06907
9001030500,9190030500,305,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,35,Darien,06820
9001073900,9120073900,739,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06608
9001081300,9120081300,813,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,138,Stratford,06614
9001010800,9190010800,108,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06807
9001020500,9190020500,205,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06902
9001020800,9190020800,208,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06905
9001043300,9190043300,433,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,103,Norwalk,06850
9001080400,9120080400,804,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,138,Stratford,06615
9001110302,9140110302,1103.02,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,126,Shelton,06484
9001030200,9190030200,302,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,35,Darien,06820
9001045102,9190045102,451.02,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,161,Wilton,06897
9001010900,9190010900,109,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06878
9001011000,9190011000,110,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06870
9001100100,9120100100,1001,Monroe,900148620,912048620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,85,Monroe,06468
9001205200,9190205200,2052,Brookfield,900108980,919008980,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,18,Brookfield,06804
9001230100,9190230100,2301,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,97,Newtown,06470
9001257100,9190257100,2571,Sherman,900168310,919068310,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,127,Sherman,06784
9001210800,9190210800,2108,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06811
9001210600,9190210600,2106,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06810
9001110500,9140110500,1105,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,126,Shelton,06484
9001110400,9140110400,1104,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,126,Shelton,06484
9001043100,9190043100,431,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,103,Norwalk,06850
9001245200,9190245200,2452,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,118,Ridgefield,06877
9001110202,9140110202,1102.02,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,126,Shelton,06484
9001045200,9190045200,452,Wilton,900186370,919086370,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,161,Wilton,06897
9001035200,9190035200,352,New Canaan,900150580,919050580,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,90,New Canaan,06840
9001060100,9120060100,601,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06825
9001020900,9190020900,209,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06907
9001200200,9190200200,2002,Bethel,900104720,919004720,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,9,Bethel,06801
9001055100,9190055100,551,Weston,900183430,919083430,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,157,Weston,06883
9001200301,9190200301,2003.01,Bethel,900104720,919004720,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,9,Bethel,06801
9001073100,9120073100,731,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06610
9001211000,9190211000,2110,Danbury,900118500,919018500,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,34,Danbury,06811
9001105200,9120105200,1052,Easton,900123890,912023890,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,209,Region 9,06612
9001060300,9120060300,603,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06824
9001090500,9120090500,905,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,144,Trumbull,06611
9001110201,9140110201,1102.01,Shelton,900168170,914068170,Fairfield,9001,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,126,Shelton,06484
9001030100,9190030100,301,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,35,Darien,06820
9001090200,9120090200,902,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,144,Trumbull,06611
9001010300,9190010300,103,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06831
9001050200,9190050200,502,Westport,900183500,919083500,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,158,Westport,06880
9001081100,9120081100,811,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,138,Stratford,06614
9001042700,9190042700,427,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,103,Norwalk,06851
9001240100,9190240100,2401,Redding,900163480,919063480,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,209,Region 9,06896
9001043200,9190043200,432,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,103,Norwalk,06854
9001090400,9120090400,904,Trumbull,900177200,912077200,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,144,Trumbull,06611
9001081200,9120081200,812,Stratford,900174190,912074190,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,138,Stratford,06614
9001021200,9190021200,212,Stamford,900173070,919073070,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,135,Stamford,06905
9001230200,9190230200,2302,Newtown,900152980,919052980,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,97,Newtown,06470
9001010201,9190010201,102.01,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
9001010202,9190010202,102.02,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06807
9001200100,9190200100,2001,Bethel,900104720,919004720,Fairfield,9001,Western Connecticut Planning Region,9190,20804,Western North,9,Bethel,06801
9001245100,9190245100,2451,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,118,Ridgefield,06877
9001245500,9190245500,2455,Ridgefield,900163970,919063970,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,118,Ridgefield,06877
9001011100,9190011100,111,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06878
9001010500,9190010500,105,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
9001010700,9190010700,107,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
9001010600,9190010600,106,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
9001011200,9190011200,112,Greenwich,900133620,919033620,Fairfield,9001,Western Connecticut Planning Region,9190,20801,Stamford & Greenwich Towns,57,Greenwich,06830
9009150100,9170150100,1501,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,84,Milford,06460
9003514200,9110514200,5142,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06042
9003514300,9110514300,5143,Manchester,900344700,911044700,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",77,Manchester,06040
9009150200,9170150200,1502,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,84,Milford,06460
9009175600,9170175600,1756,Wallingford,900978740,917078740,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,148,Wallingford,06492
9009175700,9170175700,1757,Wallingford,900978740,917078740,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,148,Wallingford,06492
9009175900,9170175900,1759,Wallingford,900978740,917078740,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,148,Wallingford,06492
9009180300,9170180300,1803,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,44,East Haven,06512
9009180400,9170180400,1804,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,44,East Haven,06512
9009180500,9170180500,1805,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,44,East Haven,06513
9009180601,9170180601,1806.01,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,44,East Haven,06512
9009180200,9170180200,1802,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,44,East Haven,06512
9009180602,9170180602,1806.02,East Haven,900922910,917022910,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,44,East Haven,06513
